Wall time,Step,Value
1681973895.3381314,1365,-1542.2349853515625
1681973896.6982503,1366,-980.35546875
1681973898.028562,1367,-1026.4947509765625
1681973899.3358397,1368,-950.1827392578125
1681973904.5721245,1372,-1032.293212890625
1681973905.8718913,1373,-1345.56005859375
1681973908.4990773,1375,-1103.062255859375
1681973909.7983081,1376,-1182.3975830078125
1681973915.001361,1380,-1172.0467529296875
1681973921.536668,1385,-1021.0369262695312
1681973922.833405,1386,-1165.3375244140625
1681973928.0662162,1390,-1325.8424072265625
1681973931.9589448,1393,-1110.6549072265625
1681973935.843261,1396,-1124.701416015625
1681973937.1504471,1397,-1097.872802734375
1681973939.7504766,1399,-1539.6944580078125
1681973941.0968432,1400,-1036.1766357421875
1681973944.9852855,1403,-1083.790283203125
1681973947.5828526,1405,-1550.357421875
1681973958.0178087,1413,-1278.455322265625
1681973961.9244413,1416,-1139.765625
1681973963.2258174,1417,-1164.4620361328125
1681973965.8371625,1419,-1383.711669921875
1681973968.4520319,1421,-1210.8907470703125
1681973969.7610016,1422,-1208.357177734375
1681973981.4519835,1431,-1365.2757568359375
1681973982.7504554,1432,-1108.4244384765625
1681973987.9763267,1436,-961.1688842773438
1681973990.5621598,1438,-1405.45849609375
1681973991.8633802,1439,-1396.42431640625
1681973993.169821,1440,-918.6221923828125
1681973994.4556746,1441,-942.9144897460938
1681973998.3638852,1444,-1107.576904296875
1681974000.9947808,1446,-1011.8908081054688
1681974002.308055,1447,-1010.1799926757812
1681974003.6028292,1448,-1105.8717041015625
1681974004.8956165,1449,-1150.626953125
1681974006.1924841,1450,-1093.564453125
1681974007.4948242,1451,-1220.458251953125
1681974008.7875469,1452,-1050.9461669921875
1681974011.3787227,1454,-1046.3714599609375
1681974012.6711106,1455,-1017.5736694335938
1681974013.969422,1456,-1250.891845703125
1681974015.2564702,1457,-1063.2581787109375
1681974016.600952,1458,-1042.2027587890625
1681974017.8887594,1459,-1376.1668701171875
1681974019.1817918,1460,-1005.960693359375
1681974020.4727623,1461,-1328.656005859375
1681974023.0799782,1463,-1158.286865234375
1681974032.2010202,1470,-1098.2744140625
1681974036.2068517,1473,-982.9568481445312
1681974037.5336025,1474,-1223.0179443359375
1681974040.1195898,1476,-1179.3580322265625
1681974041.4289432,1477,-1065.2916259765625
1681974046.6327696,1481,-1105.8931884765625
1681974047.9650154,1482,-1035.600830078125
1681974049.2674785,1483,-1076.66064453125
1681974054.4688256,1487,-971.8204345703125
1681974055.7833095,1488,-1015.3721923828125
1681974057.1087818,1489,-1179.0272216796875
1681974058.4129717,1490,-1060.378662109375
1681974059.7321627,1491,-1162.3372802734375
1681974062.3583405,1493,-1076.3297119140625
1681974063.6699016,1494,-1418.3067626953125
1681974068.9008036,1498,-988.5635375976562
1681974070.2012722,1499,-1028.4737548828125
1681974071.4964895,1500,-960.7891845703125
1681974074.101432,1502,-1169.622802734375
1681974078.0480742,1505,-1138.0123291015625
1681974083.3289669,1509,-1299.2711181640625
1681974084.637016,1510,-1151.09033203125
1681974085.9294033,1511,-1033.726806640625
1681974088.53891,1513,-1063.7840576171875
1681974091.1563745,1515,-1035.2056884765625
1681974092.4665902,1516,-1104.9931640625
1681974101.5865571,1523,-1026.792724609375
1681974105.515903,1526,-942.3665771484375
1681974108.1551106,1528,-1028.0396728515625
1681974115.956682,1534,-1256.186279296875
1681974119.8600798,1537,-1075.6396484375
1681974121.1762946,1538,-1163.97705078125
1681974125.0849392,1541,-1188.1575927734375
1681974130.3073356,1545,-1052.8267822265625
1681974132.9259434,1547,-1098.212646484375
1681974134.2297127,1548,-1091.3924560546875
1681974138.151007,1551,-940.1260986328125
1681974139.4455678,1552,-1224.4356689453125
1681974140.7477565,1553,-1533.845947265625
1681974143.345221,1555,-1086.706298828125
1681974145.941811,1557,-998.4169921875
1681974152.5206323,1562,-1131.9942626953125
1681974155.1279945,1564,-1116.7279052734375
1681974156.4274292,1565,-1192.709228515625
1681974157.7351887,1566,-1401.2471923828125
1681974160.3333917,1568,-1037.377685546875
1681974162.944395,1570,-1230.1158447265625
1681974164.2439327,1571,-1201.71630859375
1681974165.5524395,1572,-1428.468994140625
1681974166.8596745,1573,-1165.8712158203125
1681974170.8090582,1576,-1276.0919189453125
1681974173.389342,1578,-1293.0819091796875
1681974174.6807313,1579,-1164.7080078125
1681974175.9778073,1580,-1118.3721923828125
1681974177.2710338,1581,-1131.05712890625
1681974178.575657,1582,-1123.0162353515625
1681974182.508486,1585,-977.4764404296875
1681974189.0329485,1590,-1062.409912109375
1681974195.6121337,1595,-1059.714111328125
1681974196.9162698,1596,-1237.8585205078125
1681974198.216062,1597,-1168.1993408203125
1681974203.4060202,1601,-1062.181396484375
1681974204.7125547,1602,-1023.3427734375
1681974206.0191438,1603,-1370.021728515625
1681974215.1328056,1610,-1133.26025390625
1681974216.4377685,1611,-1510.5003662109375
1681974219.045894,1613,-1097.5362548828125
1681974220.3491244,1614,-1285.041259765625
1681974222.9547102,1616,-1779.6663818359375
1681974228.1767483,1620,-927.5384521484375
1681974230.7874718,1622,-1234.4609375
1681974233.3922908,1624,-1375.6142578125
1681974235.988728,1626,-1227.660888671875
1681974237.286539,1627,-1142.0679931640625
1681974242.5585563,1631,-1074.309814453125
1681974247.7622187,1635,-1035.3399658203125
1681974249.0722046,1636,-1155.5091552734375
1681974250.3582265,1637,-1005.4367065429688
1681974251.6586037,1638,-1277.0123291015625
1681974254.2786236,1640,-1229.3992919921875
1681974255.5748887,1641,-1161.1876220703125
1681974262.1346202,1646,-1308.273193359375
1681974263.457687,1647,-1190.2330322265625
1681974266.0675938,1649,-1364.972412109375
1681974268.6810386,1651,-1070.9752197265625
1681974269.9877355,1652,-1074.119140625
1681974271.2989514,1653,-1369.3961181640625
1681974272.6020448,1654,-1032.8140869140625
1681974275.2002137,1656,-1517.421630859375
1681974277.8177347,1658,-1249.833740234375
1681974283.0425296,1662,-1075.4921875
1681974285.6494472,1664,-1030.538818359375
1681974288.2828465,1666,-1429.2025146484375
1681974292.1883583,1669,-1076.7535400390625
1681974293.4923549,1670,-1268.4569091796875
1681974298.7024167,1674,-1058.947509765625
1681974302.6304188,1677,-1118.3106689453125
1681974305.2353816,1679,-1329.635498046875
1681974306.5402768,1680,-960.8875732421875
1681974307.8311763,1681,-1153.2880859375
1681974309.134472,1682,-1239.3604736328125
1681974313.0338547,1685,-1444.690673828125
1681974314.3428934,1686,-1118.82373046875
1681974315.644146,1687,-1070.2239990234375
1681974316.9508197,1688,-1391.5841064453125
1681974318.2566597,1689,-1301.405517578125
1681974319.5717535,1690,-1073.6962890625
1681974323.472536,1693,-1173.692626953125
1681974324.781002,1694,-1245.050537109375
1681974326.0818868,1695,-1028.948486328125
1681974328.694491,1697,-1206.7509765625
1681974329.9965014,1698,-1042.7064208984375
1681974331.2946265,1699,-2287.992431640625
1681974332.5952601,1700,-1130.3104248046875
1681974335.1907036,1702,-1350.9073486328125
1681974337.788205,1704,-1117.2115478515625
1681974341.7074537,1707,-1434.9874267578125
1681974344.2913585,1709,-1043.5556640625
1681974345.5860305,1710,-1103.1768798828125
1681974346.8815215,1711,-1315.401611328125
1681974348.1761477,1712,-1768.4266357421875
1681974356.0151455,1718,-1065.9105224609375
1681974357.3221529,1719,-1119.5029296875
1681974361.2647007,1722,-1433.4293212890625
1681974362.571126,1723,-1301.2493896484375
1681974363.8855116,1724,-2066.126708984375
1681974365.1782548,1725,-1310.8233642578125
1681974371.6753643,1730,-1097.532958984375
1681974382.0591846,1738,-1043.9981689453125
1681974383.37137,1739,-1155.0230712890625
1681974384.6814911,1740,-1234.318603515625
1681974388.5697534,1743,-1073.0323486328125
1681974391.1740892,1745,-1147.7716064453125
1681974395.0941982,1748,-1210.938720703125
1681974396.3974082,1749,-1079.4981689453125
1681974397.6978776,1750,-1498.96728515625
1681974399.0035286,1751,-1202.4898681640625
1681974401.6166112,1753,-974.8204345703125
1681974402.9195778,1754,-1254.4775390625
1681974406.836034,1757,-1205.864990234375
1681974413.3924026,1762,-1374.8458251953125
1681974414.6937788,1763,-1344.57568359375
1681974417.320137,1765,-995.057861328125
1681974418.6329062,1766,-1045.1046142578125
1681974421.31975,1768,-1188.7039794921875
1681974430.489942,1775,-941.8348999023438
1681974431.7995994,1776,-1273.6212158203125
1681974433.162032,1777,-1050.8756103515625
1681974437.1062026,1780,-1281.755615234375
1681974438.4065866,1781,-1182.56396484375
1681974442.3368158,1784,-2016.1658935546875
1681974443.6713514,1785,-1378.9000244140625
1681974445.006749,1786,-1051.2294921875
1681974446.3352988,1787,-1345.325927734375
1681974448.9417276,1789,-1635.087890625
1681974450.2973108,1790,-1106.2515869140625
1681974452.897287,1792,-1012.3607177734375
1681974455.494358,1794,-923.360107421875
1681974458.0973928,1796,-1138.0419921875
1681974459.4126637,1797,-1090.970947265625
1681974463.3326037,1800,-1068.53564453125
1681974465.955926,1802,-1112.1842041015625
1681974467.2424335,1803,-1176.703125
1681974468.541752,1804,-1405.14697265625
1681974473.7625027,1808,-1573.8875732421875
1681974476.3636045,1810,-1766.4495849609375
1681974481.6088767,1814,-1302.172607421875
1681974484.2219243,1816,-1354.2747802734375
1681974486.8381617,1818,-961.0717163085938
1681974488.1348813,1819,-1140.4697265625
1681974493.4337094,1823,-1126.0601806640625
1681974497.3280253,1826,-1105.4447021484375
1681974498.623511,1827,-973.6423950195312
1681974501.2292,1829,-1263.3968505859375
1681974502.5274115,1830,-1123.1607666015625
1681974505.116213,1832,-972.9513549804688
1681974506.4467843,1833,-1357.3880615234375
1681974507.8458705,1834,-962.7146606445312
1681974510.4980745,1836,-1142.222900390625
1681974511.7982087,1837,-1043.20166015625
1681974513.0894966,1838,-1051.000244140625
1681974520.9125717,1844,-1125.8916015625
1681974522.2061756,1845,-944.0864868164062
1681974523.5126011,1846,-1243.01611328125
1681974524.817921,1847,-1432.057373046875
1681974526.1299596,1848,-1124.58203125
1681974530.0660849,1851,-1040.4888916015625
1681974532.652263,1853,-1142.2032470703125
1681974536.5640178,1856,-1117.70849609375
1681974541.8111813,1860,-1276.8560791015625
1681974547.0158334,1864,-1246.8529052734375
1681974548.313845,1865,-978.9432983398438
1681974549.6205907,1866,-1056.4844970703125
1681974550.9184766,1867,-1161.32275390625
1681974556.4586706,1871,-1094.7420654296875
1681974557.8055332,1872,-1007.74169921875
1681974559.111229,1873,-1288.6422119140625
1681974560.42158,1874,-1483.2271728515625
1681974561.7319436,1875,-1303.0787353515625
1681974564.3461394,1877,-1325.3519287109375
1681974566.952165,1879,-1133.7073974609375
1681974568.2567797,1880,-1065.800537109375
1681974572.187029,1883,-1151.7572021484375
1681974573.4926703,1884,-1029.78466796875
1681974576.1029603,1886,-1078.9105224609375
1681974578.706861,1888,-1164.076416015625
1681974581.3173504,1890,-1428.58154296875
1681974582.6243582,1891,-1141.72314453125
1681974587.8953743,1895,-1153.7362060546875
1681974593.1499813,1899,-1066.3126220703125
1681974595.7611163,1901,-1909.0533447265625
1681974597.070737,1902,-1193.02197265625
1681974602.349154,1906,-1077.5341796875
1681974604.9573658,1908,-1629.36767578125
1681974606.2655897,1909,-1235.3109130859375
1681974607.56707,1910,-1023.7275390625
1681974611.508849,1913,-1057.1221923828125
1681974615.4232101,1916,-1128.185302734375
1681974618.0227308,1918,-1255.6590576171875
1681974625.9024322,1924,-1177.2435302734375
1681974627.230013,1925,-1089.79345703125
1681974628.5699568,1926,-1083.3031005859375
1681974631.1979103,1928,-1166.1436767578125
1681974632.4983382,1929,-1302.1290283203125
1681974636.4248936,1932,-1075.1343994140625
1681974640.3576565,1935,-1037.775146484375
1681974641.663781,1936,-1300.89599609375
1681974645.5729506,1939,-1371.8182373046875
1681974646.8756266,1940,-1214.580078125
1681974648.2122023,1941,-1025.9063720703125
1681974649.5161717,1942,-981.2737426757812
1681974653.4630005,1945,-1070.2852783203125
1681974656.072049,1947,-1168.2149658203125
1681974661.8539183,1950,-1119.4144287109375
1681974663.5310776,1951,-1247.7635498046875
1681974666.702036,1953,-1071.1494140625
1681974670.7360134,1956,-994.6409912109375
1681974676.071509,1960,-3195.442626953125
1681974677.3847358,1961,-1395.2100830078125
1681974678.6998107,1962,-1479.8143310546875
1681974680.0119815,1963,-1620.74658203125
1681974681.3369577,1964,-1002.7943115234375
1681974683.9503314,1966,-1115.4656982421875
1681974685.2684171,1967,-1373.754150390625
1681974686.5843813,1968,-1929.43408203125
1681974687.8979642,1969,-1019.5467529296875
1681974695.8487978,1975,-1029.8785400390625
1681974698.4777493,1977,-1031.4307861328125
1681974699.7969067,1978,-1138.4630126953125
1681974701.1292725,1979,-1242.1595458984375
1681974702.449434,1980,-1011.0330200195312
1681974703.7641423,1981,-1102.3748779296875
1681974705.080889,1982,-960.2139282226562
1681974706.4281685,1983,-1318.475341796875
1681974709.06412,1985,-1098.333740234375
1681974711.712376,1987,-1167.2340087890625
1681974713.0191352,1988,-1072.5885009765625
1681974714.3233533,1989,-1209.323974609375
1681974716.9412963,1991,-1243.1676025390625
1681974718.2404718,1992,-1096.611083984375
1681974719.5377145,1993,-1244.67724609375
1681974722.430202,1995,-1205.024169921875
1681974727.8030863,1999,-942.7195434570312
